ID,UUID,Revision ID,Language,Content type,Revision create time,Revision user,Revision log message,Published,Authored by,Name,Authored on,Changed,Promoted to front page,Sticky at top of lists,Default translation,Default revision,Revision translation affected,URL alias,Menu link,Task Description,Feeds item,Active,Comments,Contact,Data Update Responsibility,Dataset Based on,Dataset License,Dataset Extent,Dataset Review Period,Dataset Type,Deliverable,Dependants,Downloadable,ECHOES Classification,ECHOES ID,id,Input Format,Inspire Theme,Layer,Lineage Statement,Mapping Service Format,Notes,Progress,Link to code repository using data,Required Data,Scale/Resolution,Schema,Source Providers,Spatial Reference System,Store,Table,Tag(s),Time Period,Type,Update Frequency,Viewable,Web Service URL,WorkSpace
130,0b588845-5de8-41d9-a899-02c87400d624,201,en,dataset,1647881891,82,,1,82,True Colour,1647881891,1687434067,,,1,1,1,/dataset/true-colour,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>Simplistic true colour image.&nbsp;</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map that shows a natural colour image of an area.&nbsp;</p>

<h2>Satellite</h2>

<p>Sentinel 2 - <a href=""https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2"">https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2</a></p>

<h2>Detailed Description</h2>

<p>Further information at these links:</p>

<p lang=""EN-US""><a href=""https://custom-scripts.sentinel-hub.com/sentinel-2/true_color/"">https://custom-scripts.sentinel-hub.com/sentinel-2/true_color/</a>&nbsp;</p>

<p lang=""EN-US""><a href=""https://github.com/sentinel-hub/natural-color"">https://github.com/sentinel-hub/natural-color</a></p>
",,1,2,,117,,115,,,21,86,,,,97,,39,72,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,20 metres,,118,42,,,92,2018 to present,54,120,1,,
131,f19938f5-fa33-4340-8fd8-6efccf9f05e6,202,en,dataset,1647882155,82,,1,82,Water Bodies,1647882155,1687434067,,,1,1,1,/dataset/water-bodies,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>Water bodies layer, showing water and non-water.&nbsp;&nbsp;</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map that shows the presence of permanent and seasonal water bodies.</p>

<h2>Satellite</h2>

<p>Sentinel 2 - <a href=""https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2"">https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2</a></p>

<h2>Detailed Description</h2>

<p>More information about the data can be obtained from the links at:</p>

<p><a href=""https://land.copernicus.eu/global/products/wb"">https://land.copernicus.eu/global/products/wb</a>&nbsp;</p>

<p lang=""EN-US""><a href=""https://collections.sentinel-hub.com/water-bodies/"">https://collections.sentinel-hub.com/water-bodies/</a>&nbsp;</p>

<p lang=""EN-US""><a href=""https://github.com/sentinel-hub/public-collections/tree/main/collections/water-bodies"">https://github.com/sentinel-hub/public-collections/tree/main/collections/water-bodies</a>&nbsp;&nbsp;</p>

<p lang=""EN-US"">Product User Manual is at:</p>

<p lang=""EN-US""><a href=""https://land.copernicus.eu/global/sites/cgls.vito.be/files/products/CGLOPS2_PUM_WB100m_V1_I1.10.pdf"">https://land.copernicus.eu/global/sites/cgls.vito.be/files/products/CGLOPS2_PUM_WB100m_V1_I1.10.pdf</a></p>
",,1,2,,117,,115,,,21,86,,,,98,,39,71,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,100 metres,,116,42,,,92,2018 to present,54,24,1,,
132,c641b551-afd8-4fd9-a6a3-d9bbc344a50d,203,en,dataset,1647882572,82,,1,82,Global Surface Water Extent,1647882572,1687434067,,,1,1,1,/dataset/global-surface-water-extent,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>A map that shows the maximum extent of surface water bodies in the entire time range.&nbsp;</p>

<p>Source: EC JRC/Google&nbsp;</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map that shows all the locations ever detected as water over the 37-year period.&nbsp;&nbsp;</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>Landsat 5 - <a href=""https://www.usgs.gov/landsat-missions/landsat-5"">https://www.usgs.gov/landsat-missions/landsat-5</a>&nbsp;&nbsp;</p>

<p>Landsat 7 - <a href=""https://www.usgs.gov/landsat-missions/landsat-7"">https://www.usgs.gov/landsat-missions/landsat-7</a>&nbsp;&nbsp;&nbsp;</p>

<p>Landsat 8 - <a href=""https://www.usgs.gov/landsat-missions/landsat-8"">https://www.usgs.gov/landsat-missions/landsat-8</a>&nbsp;&nbsp;</p>

<h2>Detailed Description</h2>

<p>Further information:&nbsp;</p>

<p lang=""EN-US""><a href=""https://global-surface-water.appspot.com/"">https://global-surface-water.appspot.com/</a>&nbsp;</p>

<p>This is one of the data bands in the Global Surface Water collection:&nbsp;<br />
<a href=""https://collections.sentinel-hub.com/global-surface-water/"">https://collections.sentinel-hub.com/global-surface-water/</a>&nbsp;&nbsp;</p>

<p>FAQs are at <a href=""https://global-surface-water.appspot.com/faq"">https://global-surface-water.appspot.com/faq</a>&nbsp;&nbsp;&nbsp;&nbsp;</p>

<p>The original Global Surface Water map is viewable at:&nbsp;<br />
<a href=""https://global-surface-water.appspot.com/map"">https://global-surface-water.appspot.com/map</a>&nbsp;&nbsp;&nbsp;</p>

<p>Technical details can be found in the Data User’s Guide:&nbsp;<br />
<a href=""https://storage.cloud.google.com/global-surface-water/downloads_ancillary/DataUsersGuidev2020.pdf"">https://storage.cloud.google.com/global-surface-water/downloads_ancillary/DataUsersGuidev2020.pdf</a>&nbsp;&nbsp;&nbsp;</p>

<p>A full account of the Global Surface Water project is given in: &nbsp;<br />
Jean-Francois Pekel, Andrew Cottam, Noel Gorelick, Alan S. Belward, High-resolution mapping of global surface water and its long-term changes. Nature 540, 418-422 (2016). <a href=""https://www.nature.com/articles/nature20584.epdf?author_access_token=C5JSvooRop4jWxyp_qRPLNRgN0jAjWel9jnR3ZoTv0MqBuzCNsmw_DFxRd7sX93nfPzcbm_xTiPLlZMl7XrUhadm6EiT9cGdDNgn1s6EWrPWH3IeadLUjApplBoaS6xH"">(doi:10.1038/nature20584)</a>&nbsp;</p>
",,1,2,,117,,115,,,21,86,,,,99,,39,71,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,30 metres,,116,42,,,92,1984 to 2020,54,94,1,,
133,45385a78-c8d8-41ad-9a53-8e1128c59acc,204,en,dataset,1647883309,82,,1,82,Global Surface Water Occurrence,1647883309,1687434067,,,1,1,1,/dataset/global-surface-water-occurrence,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>A map that shows the intra- and inter-annual frequency of surface water presence in the entire time range.&nbsp;</p>

<p>Source: EC JRC/Google&nbsp;</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map that shows how frequently there was surface water, as a percentage of the whole 37-year study period.&nbsp;</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>Landsat 5 - <a href=""https://www.usgs.gov/landsat-missions/landsat-5"">https://www.usgs.gov/landsat-missions/landsat-5</a>&nbsp;&nbsp;</p>

<p>Landsat 7 - <a href=""https://www.usgs.gov/landsat-missions/landsat-7"">https://www.usgs.gov/landsat-missions/landsat-7</a>&nbsp;&nbsp;&nbsp;</p>

<p>Landsat 8 - <a href=""https://www.usgs.gov/landsat-missions/landsat-8"">https://www.usgs.gov/landsat-missions/landsat-8</a>&nbsp;&nbsp;</p>

<h2>Detailed Description</h2>

<p>Further information:&nbsp;</p>

<p lang=""EN-US""><a href=""https://global-surface-water.appspot.com/"">https://global-surface-water.appspot.com/</a>&nbsp;</p>

<p>This is one of the data bands in the Global Surface Water collection:&nbsp;<br />
<a href=""https://collections.sentinel-hub.com/global-surface-water/"">https://collections.sentinel-hub.com/global-surface-water/</a>&nbsp;&nbsp;</p>

<p>FAQs are at <a href=""https://global-surface-water.appspot.com/faq"">https://global-surface-water.appspot.com/faq</a>&nbsp;&nbsp;&nbsp;&nbsp;</p>

<p>The original Global Surface Water map is viewable at:&nbsp;<br />
<a href=""https://global-surface-water.appspot.com/map"">https://global-surface-water.appspot.com/map</a>&nbsp;&nbsp;&nbsp;</p>

<p>Technical details can be found in the Data User’s Guide:&nbsp;<br />
<a href=""https://storage.cloud.google.com/global-surface-water/downloads_ancillary/DataUsersGuidev2020.pdf"">https://storage.cloud.google.com/global-surface-water/downloads_ancillary/DataUsersGuidev2020.pdf</a>&nbsp;&nbsp;&nbsp;</p>

<p>A full account of the Global Surface Water project is given in: &nbsp;<br />
Jean-Francois Pekel, Andrew Cottam, Noel Gorelick, Alan S. Belward, High-resolution mapping of global surface water and its long-term changes. Nature 540, 418-422 (2016). <a href=""https://www.nature.com/articles/nature20584.epdf?author_access_token=C5JSvooRop4jWxyp_qRPLNRgN0jAjWel9jnR3ZoTv0MqBuzCNsmw_DFxRd7sX93nfPzcbm_xTiPLlZMl7XrUhadm6EiT9cGdDNgn1s6EWrPWH3IeadLUjApplBoaS6xH"">(doi:10.1038/nature20584)</a></p>
",,1,2,,117,,115,,,21,86,,,,100,,39,71,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,30 metres,,116,42,,,92,1984 to 2020,54,94,1,,
134,c0adcb0c-522a-409b-b84e-cefd99932c99,205,en,dataset,1647883497,82,,1,82,Global Surface Water Recurrence,1647883497,1687434067,,,1,1,1,/dataset/global-surface-water-recurrence,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>A map that shows the variability in the presence of water from year to year.&nbsp;</p>

<p lang=""EN-US"">Source: EC JRC/Google&nbsp;</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map that shows a percentage frequency of water returning to the same location in consecutive years.&nbsp;</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>Landsat 5 - <a href=""https://www.usgs.gov/landsat-missions/landsat-5"">https://www.usgs.gov/landsat-missions/landsat-5</a>&nbsp;&nbsp;</p>

<p>Landsat 7 - <a href=""https://www.usgs.gov/landsat-missions/landsat-7"">https://www.usgs.gov/landsat-missions/landsat-7</a>&nbsp;&nbsp;&nbsp;</p>

<p>Landsat 8 - <a href=""https://www.usgs.gov/landsat-missions/landsat-8"">https://www.usgs.gov/landsat-missions/landsat-8</a>&nbsp;&nbsp;</p>

<h2>Detailed Description</h2>

<p>Further information:&nbsp;</p>

<p lang=""EN-US""><a href=""https://global-surface-water.appspot.com/"">https://global-surface-water.appspot.com/</a>&nbsp;&nbsp;</p>

<p>This is one of the data bands in the Global Surface Water collection:&nbsp;<br />
<a href=""https://collections.sentinel-hub.com/global-surface-water/"">https://collections.sentinel-hub.com/global-surface-water/</a>&nbsp;&nbsp;</p>

<p>FAQs are at <a href=""https://global-surface-water.appspot.com/faq"">https://global-surface-water.appspot.com/faq</a>&nbsp;&nbsp;&nbsp;&nbsp;</p>

<p>The original Global Surface Water map is viewable at:&nbsp;<br />
<a href=""https://global-surface-water.appspot.com/map"">https://global-surface-water.appspot.com/map</a>&nbsp;&nbsp;&nbsp;</p>

<p>Technical details can be found in the Data User’s Guide:&nbsp;<br />
<a href=""https://storage.cloud.google.com/global-surface-water/downloads_ancillary/DataUsersGuidev2020.pdf"">https://storage.cloud.google.com/global-surface-water/downloads_ancillary/DataUsersGuidev2020.pdf</a>&nbsp;&nbsp;&nbsp;</p>

<p>A full account of the Global Surface Water project is given in: &nbsp;<br />
Jean-Francois Pekel, Andrew Cottam, Noel Gorelick, Alan S. Belward, High-resolution mapping of global surface water and its long-term changes. Nature 540, 418-422 (2016). <a href=""https://www.nature.com/articles/nature20584.epdf?author_access_token=C5JSvooRop4jWxyp_qRPLNRgN0jAjWel9jnR3ZoTv0MqBuzCNsmw_DFxRd7sX93nfPzcbm_xTiPLlZMl7XrUhadm6EiT9cGdDNgn1s6EWrPWH3IeadLUjApplBoaS6xH"">(doi:10.1038/nature20584)</a>&nbsp;</p>

<p>&nbsp;</p>
",,1,2,,117,,115,,,21,86,,,,101,,39,71,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,30 metres,,116,42,,,92,1984 to 2020,54,94,1,,
135,20caa78f-6373-449a-959f-bd580da08939,206,en,dataset,1647883807,82,,1,82,Global Surface Water Seasonality,1647883807,1687434067,,,1,1,1,/dataset/global-surface-water-seasonality,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>A map that shows the number of months that water was present from January to December in the year of review.&nbsp;&nbsp;</p>

<p lang=""EN-US"">Source: EC JRC/Google&nbsp;</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map of permanent and seasonal water bodies, and see the areas that were covered by surface water for more or less of each recorded year.</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>Landsat 5 - <a href=""https://www.usgs.gov/landsat-missions/landsat-5"">https://www.usgs.gov/landsat-missions/landsat-5</a>&nbsp;&nbsp;</p>

<p>Landsat 7 - <a href=""https://www.usgs.gov/landsat-missions/landsat-7"">https://www.usgs.gov/landsat-missions/landsat-7</a>&nbsp;&nbsp;&nbsp;</p>

<p>Landsat 8 - <a href=""https://www.usgs.gov/landsat-missions/landsat-8"">https://www.usgs.gov/landsat-missions/landsat-8</a>&nbsp;&nbsp;</p>

<h2>Detailed Description</h2>

<p>Further information:&nbsp;</p>

<p lang=""EN-US"">&nbsp;</p>

<p lang=""EN-US""><a href=""https://global-surface-water.appspot.com/"">https://global-surface-water.appspot.com/</a>&nbsp;</p>

<p>This is one of the data bands in the Global Surface Water collection:&nbsp;<br />
<a href=""https://collections.sentinel-hub.com/global-surface-water/"">https://collections.sentinel-hub.com/global-surface-water/</a>&nbsp;&nbsp;</p>

<p>FAQs are at <a href=""https://global-surface-water.appspot.com/faq"">https://global-surface-water.appspot.com/faq</a>&nbsp;&nbsp;&nbsp;&nbsp;</p>

<p>The original Global Surface Water map is viewable at:&nbsp;<br />
<a href=""https://global-surface-water.appspot.com/map"">https://global-surface-water.appspot.com/map</a>&nbsp;&nbsp;&nbsp;</p>

<p>Technical details can be found in the Data User’s Guide:&nbsp;<br />
<a href=""https://storage.cloud.google.com/global-surface-water/downloads_ancillary/DataUsersGuidev2020.pdf"">https://storage.cloud.google.com/global-surface-water/downloads_ancillary/DataUsersGuidev2020.pdf</a>&nbsp;&nbsp;&nbsp;</p>

<p>A full account of the Global Surface Water project is given in: &nbsp;<br />
Jean-Francois Pekel, Andrew Cottam, Noel Gorelick, Alan S. Belward, High-resolution mapping of global surface water and its long-term changes. Nature 540, 418-422 (2016). <a href=""https://www.nature.com/articles/nature20584.epdf?author_access_token=C5JSvooRop4jWxyp_qRPLNRgN0jAjWel9jnR3ZoTv0MqBuzCNsmw_DFxRd7sX93nfPzcbm_xTiPLlZMl7XrUhadm6EiT9cGdDNgn1s6EWrPWH3IeadLUjApplBoaS6xH"">(doi:10.1038/nature20584)</a>&nbsp;</p>

<p>&nbsp;</p>
",,1,2,,117,,115,,,21,86,,,,102,,39,71,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,30 metres,,116,42,,,92,2018 to present,54,94,1,,
136,e09bea41-8e56-4540-906b-af8c661bc53e,207,en,dataset,1647884119,82,,1,82,Global Surface Water Transitions,1647884119,1687434067,,,1,1,1,/dataset/global-surface-water-transitions,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>A map that visualises changes in the three surface water classes (1) not water, (2) seasonal water, and (3) permanent water, between the first and last year in the entire time period.&nbsp;</p>

<p lang=""EN-US"">Source: EC JRC/Google&nbsp;</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map that shows eleven different transition categories of how the seasonality of surface water has changed between 1984 and 2020, e.g. if there was permanent surface water for both the 1984 and 2020, or if it changed from permanent to seasonal water.</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>Landsat 5 - <a href=""https://www.usgs.gov/landsat-missions/landsat-5"">https://www.usgs.gov/landsat-missions/landsat-5</a>&nbsp;&nbsp;</p>

<p>Landsat 7 - <a href=""https://www.usgs.gov/landsat-missions/landsat-7"">https://www.usgs.gov/landsat-missions/landsat-7</a>&nbsp;&nbsp;&nbsp;</p>

<p>Landsat 8 - <a href=""https://www.usgs.gov/landsat-missions/landsat-8"">https://www.usgs.gov/landsat-missions/landsat-8</a>&nbsp;&nbsp;</p>

<h2>Detailed Description</h2>

<p>Further information:&nbsp;</p>

<p lang=""EN-US""><a href=""https://global-surface-water.appspot.com/"">https://global-surface-water.appspot.com/</a>&nbsp;</p>

<p>This is one of the data bands in the Global Surface Water collection:&nbsp;<br />
<a href=""https://collections.sentinel-hub.com/global-surface-water/"">https://collections.sentinel-hub.com/global-surface-water/</a>&nbsp;&nbsp;</p>

<p>FAQs are at <a href=""https://global-surface-water.appspot.com/faq"">https://global-surface-water.appspot.com/faq</a>&nbsp;&nbsp;&nbsp;&nbsp;</p>

<p>The original Global Surface Water map is viewable at:&nbsp;<br />
<a href=""https://global-surface-water.appspot.com/map"">https://global-surface-water.appspot.com/map</a>&nbsp;&nbsp;&nbsp;</p>

<p>Technical details can be found in the Data User’s Guide:&nbsp;<br />
<a href=""https://storage.cloud.google.com/global-surface-water/downloads_ancillary/DataUsersGuidev2020.pdf"">https://storage.cloud.google.com/global-surface-water/downloads_ancillary/DataUsersGuidev2020.pdf</a>&nbsp;&nbsp;&nbsp;</p>

<p>A full account of the Global Surface Water project is given in: &nbsp;<br />
Jean-Francois Pekel, Andrew Cottam, Noel Gorelick, Alan S. Belward, High-resolution mapping of global surface water and its long-term changes. Nature 540, 418-422 (2016). <a href=""https://www.nature.com/articles/nature20584.epdf?author_access_token=C5JSvooRop4jWxyp_qRPLNRgN0jAjWel9jnR3ZoTv0MqBuzCNsmw_DFxRd7sX93nfPzcbm_xTiPLlZMl7XrUhadm6EiT9cGdDNgn1s6EWrPWH3IeadLUjApplBoaS6xH"">(doi:10.1038/nature20584)</a></p>
",,1,2,,117,,115,,,21,86,,,,103,,39,71,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,30 metres,,116,42,,,92,1984 to 2020,54,94,1,,
137,d88529e0-9b72-4420-b0da-7107eb66fbda,208,en,dataset,1647941606,82,,1,82,CORINE Land Cover,1647941606,1687434067,,,1,1,1,/dataset/corine-land-cover,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>The CORINE Land Cover (CLC) inventory consists of 44 land cover and land use classes derived from a series of satellite missions since it was first established.</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map that visualises the type of land cover.</p>

<h2>Satellite</h2>

<p>Sentinel 2 - <a href=""https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2"">https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2</a></p>

<p>Landsat-8 - <a href=""https://www.usgs.gov/landsat-missions/landsat-8"">https://www.usgs.gov/landsat-missions/landsat-8</a></p>

<h2>Detailed Description</h2>

<p lang=""EN-US"">Further information at these links:&nbsp;</p>

<p lang=""EN-US""><a href=""https://collections.sentinel-hub.com/corine-land-cover/"">https://collections.sentinel-hub.com/corine-land-cover/</a>&nbsp;</p>

<p lang=""EN-US""><a href=""https://github.com/sentinel-hub/public-collections/tree/main/collections/corine-land-cover"">https://github.com/sentinel-hub/public-collections/tree/main/collections/corine-land-cover</a></p>
",,1,2,,117,,115,,,21,86,,,,104,,39,72,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,100 metres,,118,122,,,92,1990 to 2018,54,121,1,,
138,1271fddf-e646-484f-8406-f151925149c6,209,en,dataset,1647942071,82,,1,82,Global Land Cover,1647942071,1687434067,,,1,1,1,/dataset/global-land-cover,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>The Global Land Cover inventory consists of 23 land cover classes.</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map that visualises the type of land cover.</p>

<h2>Satellite</h2>

<p>PROBA-V - <a href=""https://earth.esa.int/eogateway/missions/proba-v"">https://earth.esa.int/eogateway/missions/proba-v</a>&nbsp;&nbsp;</p>

<p>Sentinel 1 - <a href=""https://sentinel.esa.int/web/sentinel/missions/sentinel-1"">https://sentinel.esa.int/web/sentinel/missions/sentinel-1</a>&nbsp;&nbsp;</p>

<p>Sentinel 2 - <a href=""https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2"">https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2</a>&nbsp;&nbsp;</p>

<p>&nbsp;</p>

<h2>Detailed Description</h2>

<p lang=""EN-US"">Further information at these links:&nbsp;</p>

<p lang=""EN-US"">&nbsp;</p>

<p lang=""EN-US""><a href=""https://land.copernicus.eu/global/products/lc"">https://land.copernicus.eu/global/products/lc</a>&nbsp;</p>

<p lang=""EN-US""><a href=""https://collections.sentinel-hub.com/global-land-cover/readme.html"">https://collections.sentinel-hub.com/global-land-cover/readme.html</a></p>

<p lang=""EN-US"">Product User Manual is at <a href=""https://land.copernicus.eu/global/sites/cgls.vito.be/files/products/CGLOPS1_PUM_LC100m-V3_I3.4.pdf"">https://land.copernicus.eu/global/sites/cgls.vito.be/files/products/CGLOPS1_PUM_LC100m-V3_I3.4.pdf</a></p>

<p lang=""EN-US"">&nbsp;</p>
",,1,2,,117,,115,,,21,86,,,,105,,39,72,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,100 metres,,118,42,,,92,2015 to present,54,94,1,,
139,af20a5c7-7ff2-42c7-8dbc-ce910ec12b7e,210,en,dataset,1647942439,82,,1,82,VPP Total Productivity (TPROD),1647942439,1687434067,,,1,1,1,/dataset/vpp-total-productivity-tprod,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>The Vegetation Phenology and Productivity parameter (VPP) layers each describe a metric of yearly vegetation development. Total productivity (TPROD) is the annual sum of plant phenology index (PPI) values minus their base value.</p>

<p>© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map with data about yearly crop vegetation development. TPROD is a measure of the productivity accumulated through the year.</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>Sentinel 2 - <a href=""https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2"">https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2</a>&nbsp;&nbsp;</p>

<h2>Detailed Description</h2>

<p>More information at these links:&nbsp;</p>

<p lang=""EN-US""><a href=""https://land.copernicus.eu/pan-european/biophysical-parameters/high-resolution-vegetation-phenology-and-productivity/vegetation-phenology-and-productivity"">https://land.copernicus.eu/pan-european/biophysical-parameters/high-resolution-vegetation-phenology-and-productivity/vegetation-phenology-and-productivity</a>&nbsp;</p>

<p lang=""EN-US""><a href=""https://collections.sentinel-hub.com/vegetation-phenology-and-productivity-parameters-season-1/"">https://collections.sentinel-hub.com/vegetation-phenology-and-productivity-parameters-season-1/</a>&nbsp;</p>

<p>The product user manual is at <a href=""https://land.copernicus.eu/user-corner/technical-library/product-user-manual-of-seasonal-trajectories/"">https://land.copernicus.eu/user-corner/technical-library/product-user-manual-of-seasonal-trajectories/</a></p>
",,1,2,,117,,115,,,21,86,,,,106,,39,72,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,10 metres,,118,122,,,92,2017 to present,54,94,1,,
140,7ae0ffce-6deb-4196-8617-e9ca0d97db92,211,en,dataset,1647943135,82,,1,82,Mapzen DEM,1647943135,1687434067,,,1,1,1,/dataset/mapzen-dem,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>Mapzen DEM (Digital Elevation Model) is a digital model of the world’s surface, in which each pixel gives a height value of metres above (+) or below (-) sea level.</p>

<p>Produced using Copernicus data and information funded by the European Union - EU-DEM layers.</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map that shows a model of the earth surface and gives terrain surface heights above and below sea level.</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>SRTM - <a href=""https://www.usgs.gov/centers/eros/science/usgs-eros-archive-digital-elevation-shuttle-radar-topography-mission-srtm"">https://www.usgs.gov/centers/eros/science/usgs-eros-archive-digital-elevation-shuttle-radar-topography-mission-srtm</a>&nbsp;</p>

<p>GMTED - <a href=""https://www.usgs.gov/coastal-changes-and-impacts/gmted2010"">https://www.usgs.gov/coastal-changes-and-impacts/gmted2010</a>&nbsp;</p>

<p>And others – full list at <a href=""https://github.com/tilezen/joerd/blob/master/docs/data-sources.md"">https://github.com/tilezen/joerd/blob/master/docs/data-sources.md</a>&nbsp;</p>

<h2>Detailed Description</h2>

<p>Further information:&nbsp;</p>

<p><a href=""https://collections.sentinel-hub.com/mapzen-dem/"">https://collections.sentinel-hub.com/mapzen-dem/</a>&nbsp;&nbsp;</p>

<p><a href=""https://docs.sentinel-hub.com/api/latest/data/dem/"">https://docs.sentinel-hub.com/api/latest/data/dem/</a>&nbsp;</p>

<p><a href=""https://github.com/tilezen/joerd/tree/master/docs"">https://github.com/tilezen/joerd/tree/master/docs</a>&nbsp;</p>

<p>Info about ground resolution:&nbsp;<a href=""https://github.com/tilezen/joerd/blob/master/docs/data-sources.md#what-is-the-ground-resolution"">https://github.com/tilezen/joerd/blob/master/docs/data-sources.md#what-is-the-ground-resolution</a>&nbsp;&nbsp;</p>

<p>Info about update frequency:&nbsp;<a href=""https://github.com/tilezen/joerd/blob/master/docs/data-sources.md#data-updates"">https://github.com/tilezen/joerd/blob/master/docs/data-sources.md#data-updates</a></p>

<p>&nbsp;</p>
",,1,2,,117,,123,,,21,86,,,,107,,39,63,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,Varies with zoom level and latitude,,124,,,,92,Static (2017),54,94,1,,
